Data,DiÛxido de Enxofre,PartÌculas < 10 µm,DiÛxido de Azoto,”xidos de Azoto,MonÛxido de Azoto,,
(Hora UTC),µg/m3,µg/m3,µg/m3,µg/m3,µg/m3,,
2017-01-10 21:00:00,,11930,12850,15702,1860,,
2017-01-10 22:00:00,,11100,6630,8240,1050,,
2017-01-10 23:00:00,,11930,5880,8119,1460,,
2017-01-11 00:00:00,,12210,5120,6684,1020,,
2017-01-11 01:00:00,,8600,4190,5171,640,,
2017-01-11 02:00:00,,7770,3580,5052,960,,
2017-01-11 03:00:00,,6940,4740,6013,830,,
2017-01-11 04:00:00,,6660,5690,7116,930,,
2017-01-11 05:00:00,,10270,6980,8483,980,,
2017-01-11 06:00:00,,11100,9590,12013,1580,,
2017-01-11 07:00:00,,14710,9960,11969,1310,,
2017-01-11 08:00:00,,15540,16150,19922,2460,,
2017-01-11 09:00:00,,20260,33940,54210,13220,,
2017-01-11 10:00:00,,21090,22170,36537,9370,,
2017-01-11 11:00:00,,18320,9440,14224,3120,,
2017-01-11 12:00:00,380,17760,9250,14478,3410,,
2017-01-11 13:00:00,540,10820,8500,13269,3110,,
2017-01-11 14:00:00,470,8880,14600,20534,3870,,
2017-01-11 15:00:00,650,8050,16380,22559,4030,,
2017-01-11 16:00:00,740,7770,40380,55084,9590,,
2017-01-11 17:00:00,830,28580,66180,100694,22510,,
2017-01-11 18:00:00,970,33300,72880,144316,46590,,
2017-01-11 19:00:00,1200,50510,80960,186511,68840,,
2017-01-11 20:00:00,1880,54390,88520,284228,127640,,
2017-01-11 21:00:00,2280,53560,82990,301206,142320,,
2017-01-11 22:00:00,2410,53280,70310,250900,117780,,
2017-01-11 23:00:00,1840,50510,56560,112141,36250,,
2017-01-12 00:00:00,1650,49950,49790,90345,26450,,
2017-01-12 01:00:00,1660,45510,42760,77504,22660,,
2017-01-12 02:00:00,1710,44400,37550,73689,23570,,
2017-01-12 03:00:00,2030,31640,35010,68068,21560,,
2017-01-12 04:00:00,1900,28860,25600,32638,4590,,
2017-01-12 05:00:00,1800,22480,17060,18931,1220,,
2017-01-12 06:00:00,1700,21090,13120,16401,2140,,
2017-01-12 07:00:00,2030,17480,15840,20363,2950,,
2017-01-12 08:00:00,1800,16650,14980,22294,4770,,
2017-01-12 09:00:00,1730,14990,15710,24695,5860,,
2017-01-12 10:00:00,1910,14430,20140,34829,9580,,
2017-01-12 11:00:00,1860,16100,19830,41051,13840,,
2017-01-12 12:00:00,220,16650,22010,44074,14390,,
2017-01-12 13:00:00,80,21090,23270,44613,13920,,
2017-01-12 14:00:00,-10,22200,24340,42371,11760,,
2017-01-12 15:00:00,-20,15820,21220,36859,10200,,
2017-01-12 16:00:00,-80,14430,28070,42253,9250,,
2017-01-12 17:00:00,-70,16370,47700,87259,25800,,
2017-01-12 18:00:00,,16650,18500,21735,2110,,
2017-01-12 19:00:00,,23870,21560,23400,1200,,
2017-01-12 20:00:00,,25530,63020,83367,13270,,
2017-01-12 21:00:00,,24700,68430,83487,9820,,
2017-01-12 22:00:00,,24420,57920,64528,4310,,
2017-01-12 23:00:00,,20810,33170,36559,2210,,
2017-01-13 00:00:00,650,19980,16670,18295,1060,,
2017-01-13 01:00:00,670,14710,9260,10793,1000,,
2017-01-13 02:00:00,680,13320,7650,9398,1140,,
2017-01-13 03:00:00,540,7770,7340,8505,760,,
2017-01-13 04:00:00,440,6660,6640,8633,1300,,
2017-01-13 05:00:00,270,8600,4020,5691,1090,,
2017-01-13 06:00:00,290,8880,5660,7561,1240,,
2017-01-13 07:00:00,350,12490,7680,9183,980,,
2017-01-13 08:00:00,-40,13320,16720,20415,2410,,
2017-01-13 09:00:00,200,15260,10980,13525,1660,,
2017-01-13 10:00:00,-10,15540,6840,9232,1560,,
2017-01-13 11:00:00,80,12770,7000,10404,2220,,
2017-01-13 12:00:00,350,12210,5920,9140,2100,,
2017-01-13 13:00:00,430,9710,5430,8527,2020,,
2017-01-13 14:00:00,810,8880,7290,11323,2630,,
2017-01-13 15:00:00,370,6110,13700,19572,3830,,
2017-01-13 16:00:00,280,5550,17340,23872,4260,,
2017-01-13 17:00:00,220,9990,19960,26032,3960,,
2017-01-13 18:00:00,250,11100,27290,34420,4650,,
2017-01-13 19:00:00,170,14710,24670,32030,4800,,
2017-01-13 20:00:00,360,15540,11940,15405,2260,,
2017-01-13 21:00:00,480,14710,8560,9971,920,,
2017-01-13 22:00:00,110,14430,7950,9560,1050,,
2017-01-13 23:00:00,490,12490,9410,11281,1220,,
2017-01-14 00:00:00,430,12210,9530,10465,610,,
2017-01-14 01:00:00,430,9710,6160,7433,830,,
2017-01-14 02:00:00,730,8880,6770,8135,890,,
2017-01-14 03:00:00,870,6110,7570,8674,720,,
2017-01-14 04:00:00,710,5550,4900,6495,1040,,
2017-01-14 05:00:00,710,4440,7030,8563,1000,,
2017-01-14 06:00:00,830,4440,5990,7140,750,,
2017-01-14 07:00:00,800,8880,6290,7563,830,,
2017-01-14 08:00:00,740,9990,7670,9725,1340,,
2017-01-14 09:00:00,720,6380,7130,11393,2780,,
2017-01-14 10:00:00,990,5550,5970,9635,2390,,
2017-01-14 11:00:00,1110,7490,5520,8801,2140,,
2017-01-14 12:00:00,,7770,5370,8115,1790,,
2017-01-14 13:00:00,,9440,4500,7398,1890,,
2017-01-14 14:00:00,,9990,4450,7149,1760,,
2017-01-14 15:00:00,,7220,4170,5887,1120,,
2017-01-14 16:00:00,,6660,4050,5660,1050,,
2017-01-14 17:00:00,,4720,9770,12223,1600,,
2017-01-14 18:00:00,,4440,12830,15023,1430,,
2017-01-14 19:00:00,,17210,17570,19456,1230,,
2017-01-14 20:00:00,,19980,12310,14779,1610,,
2017-01-14 21:00:00,,23590,11510,13795,1490,,
2017-01-14 22:00:00,,24420,11730,13923,1430,,
2017-01-14 23:00:00,,19150,12070,14784,1770,,
2017-01-15 00:00:00,630,17760,12100,13863,1150,,
2017-01-15 01:00:00,520,28310,10820,12568,1140,,
2017-01-15 02:00:00,500,31080,8790,10599,1180,,
2017-01-15 03:00:00,550,31080,7800,8873,700,,
2017-01-15 04:00:00,480,31080,7490,8548,690,,
2017-01-15 05:00:00,520,29420,6660,7917,820,,
2017-01-15 06:00:00,370,28860,5850,6862,660,,
2017-01-15 07:00:00,250,24420,5930,7831,1240,,
2017-01-15 08:00:00,200,23310,9040,11279,1460,,
2017-01-15 09:00:00,240,23310,7430,12015,2990,,
2017-01-15 10:00:00,1230,23310,8830,15331,4240,,
2017-01-15 11:00:00,2170,19700,5110,8315,2090,,
2017-01-15 12:00:00,1600,18870,7210,11411,2740,,
2017-01-15 13:00:00,1320,11930,7760,11379,2360,,
2017-01-15 14:00:00,1390,9990,6490,9189,1760,,
2017-01-15 15:00:00,1230,9160,7410,10569,2060,,
2017-01-15 16:00:00,630,8880,12950,16553,2350,,
2017-01-15 17:00:00,360,14430,17910,21866,2580,,
2017-01-15 18:00:00,690,15540,18450,20535,1360,,
2017-01-15 19:00:00,340,17480,22580,25033,1600,,
2017-01-15 20:00:00,600,17760,11710,13719,1310,,
2017-01-15 21:00:00,430,16930,13870,15679,1180,,
2017-01-15 22:00:00,440,16650,28900,32795,2540,,
2017-01-15 23:00:00,820,21090,35870,44395,5560,,
2017-01-16 00:00:00,630,22200,47960,63569,10180,,
2017-01-16 01:00:00,850,29970,45000,56040,7200,,
2017-01-16 02:00:00,1230,32190,38770,58841,13090,,
2017-01-16 03:00:00,1130,26640,24900,26403,980,,
2017-01-16 04:00:00,1400,25530,21630,23240,1050,,
2017-01-16 05:00:00,1550,26360,17210,19111,1240,,
2017-01-16 06:00:00,1680,26640,19630,22129,1630,,
2017-01-16 07:00:00,1590,28310,14500,18119,2360,,
2017-01-16 08:00:00,1610,28860,20500,27998,4890,,
2017-01-16 09:00:00,1840,28030,21690,33788,7890,,
2017-01-16 10:00:00,1890,27750,27680,49238,14060,,
2017-01-16 11:00:00,2390,22480,11200,17609,4180,,
2017-01-16 12:00:00,770,21090,12500,19645,4660,,
2017-01-16 13:00:00,580,17760,14460,20639,4030,,
2017-01-16 14:00:00,620,16650,9720,13369,2380,,
2017-01-16 15:00:00,120,10270,12820,18294,3570,,
2017-01-16 16:00:00,40,8880,19090,25054,3890,,
2017-01-16 17:00:00,,20540,57840,77895,13080,,
2017-01-16 18:00:00,,23310,80680,140417,38960,,
2017-01-16 19:00:00,,26090,60850,75738,9710,,
2017-01-16 20:00:00,,26640,54350,63488,5960,,
2017-01-16 21:00:00,,30250,53770,63092,6080,,
2017-01-16 22:00:00,,31080,62470,93458,20210,,
2017-01-16 23:00:00,,43010,72240,168131,62540,,
2017-01-17 00:00:00,,45510,56790,147438,59120,,
2017-01-17 01:00:00,,48290,53680,155858,66640,,
2017-01-17 02:00:00,,48840,50530,108135,37570,,
